Date,Salesperson,Region,Product_Category,Marketing_Spend,Lead_Generation,Sales_Volume,Revenue,Customer_Satisfaction,Training_Hours,Market_Competition,Price,Customer_Acquisition_Cost,Profit_Margin,Seasonal_Factor,Economic_Index,Digital_Marketing,Social_Media_Engagement,Website_Traffic,Conversion_Rate,Customer_Retention,Product_Quality_Score,Brand_Awareness,Competitor_Price,Market_Share
2022-01-14,Diana,Central,Support,42015.23,158.0,123.0,26939.55,7.53,53.1,5.54,219.43,1660.0,0.465,0.94,101.03,12755.37,2505.0,8243.0,0.16,0.872,8.51,7.25,249.42,0.197
2022-01-19,Alice,Central,Software,39540.01,191.0,106.0,50974.51,9.35,66.0,6.08,481.91,1308.59,0.252,0.85,104.62,14097.3,2984.0,14360.0,0.158,0.883,8.36,7.75,458.4,0.179
2022-01-20,Grace,North,Consulting,26317.7,146.0,112.0,135970.06,8.91,45.0,4.18,1210.68,1022.46,0.364,0.68,109.86,9103.92,1329.0,3933.0,0.176,0.841,8.86,7.12,1204.45,0.173
2022-01-20,Charlie,South,Services,44142.52,196.0,131.0,52104.81,9.36,59.7,5.41,397.09,1371.91,0.369,0.77,107.26,18364.95,1467.0,6183.0,0.164,0.893,8.9,7.42,369.38,0.179
2022-01-20,Eve,West,Software,39314.87,160.0,128.0,61906.32,9.06,69.9,5.1,483.11,1432.52,0.217,0.85,104.51,13470.23,1752.0,8479.0,0.171,0.884,9.02,8.05,488.02,0.18
2022-01-25,Bob,East,Consulting,34468.14,218.0,100.0,115320.45,8.04,58.5,5.19,1153.2,1326.84,0.385,0.68,103.7,10486.96,1522.0,7200.0,0.119,0.98,8.54,7.13,1119.83,0.201
2022-01-27,Frank,North,Services,40262.16,206.0,163.0,60180.68,7.57,52.7,4.74,368.11,1138.2,0.333,0.77,101.56,14329.97,1672.0,6891.0,0.171,0.826,8.48,7.38,368.2,0.186
2022-01-28,Eve,East,Services,44224.86,200.0,100.0,35895.63,8.42,63.4,5.34,358.96,1901.9,0.296,0.77,103.83,14640.55,1694.0,9803.0,0.116,0.87,7.82,7.09,400.89,0.161
2022-01-28,Grace,North,Consulting,44812.21,193.0,116.0,143314.75,8.13,49.2,4.76,1238.14,1558.49,0.379,0.68,106.21,18069.97,2248.0,6611.0,0.149,0.846,7.98,7.8,1249.23,0.176
2022-01-29,Henry,West,Support,58275.01,231.0,145.0,29523.8,7.34,70.4,4.89,204.24,2000.0,0.518,0.94,107.45,18637.48,2134.0,7770.0,0.122,0.781,8.04,7.42,186.62,0.17
2022-01-29,Henry,East,Software,43730.68,193.0,151.0,74901.68,8.23,58.9,5.13,497.55,1407.43,0.211,0.85,104.02,13971.56,2795.0,5899.0,0.161,0.857,8.74,7.47,523.05,0.2
2022-01-29,Ivy,Central,Support,40283.62,149.0,114.0,23777.94,8.52,62.2,3.8,208.21,1703.75,0.491,0.94,107.22,17557.95,3769.0,10272.0,0.159,0.88,8.67,6.67,200.29,0.172
2022-01-30,Henry,North,Consulting,42941.85,217.0,123.0,144422.64,8.29,63.8,4.22,1172.92,1228.96,0.443,0.68,106.73,16725.11,2308.0,6161.0,0.161,0.886,8.43,7.69,1130.32,0.19
2022-01-31,Charlie,West,Hardware,45625.51,180.0,138.0,117980.98,9.26,73.1,5.02,853.36,1917.59,0.132,1.02,105.71,16706.18,3677.0,10257.0,0.133,0.888,8.3,7.1,888.58,0.182
2022-02-01,Ivy,West,Services,44234.16,196.0,112.0,42046.21,7.72,62.4,5.58,374.78,1670.63,0.351,0.77,106.99,13769.93,2607.0,3760.0,0.135,0.961,8.76,7.54,410.22,0.166
2022-02-03,Eve,North,Support,67272.26,342.0,208.0,42615.26,8.51,73.9,5.05,204.8,1531.25,0.523,0.94,102.93,20840.86,3486.0,12570.0,0.129,0.796,8.29,7.81,235.73,0.18
2022-02-04,Charlie,East,Support,63635.64,326.0,248.0,55165.13,8.61,60.8,5.67,222.03,1343.68,0.455,0.94,104.7,21022.35,1626.0,7735.0,0.145,0.879,8.44,7.74,243.81,0.186
2022-02-05,Alice,South,Consulting,37745.8,170.0,121.0,133013.84,9.45,75.7,4.66,1099.14,1194.2,0.403,0.68,104.48,16329.74,3246.0,8708.0,0.186,0.879,8.75,8.02,1076.45,0.187
2022-02-08,Ivy,East,Hardware,54112.56,235.0,201.0,180056.22,7.86,60.1,4.67,895.4,1251.25,0.139,1.02,109.0,17624.4,3440.0,9062.0,0.184,0.887,7.78,7.71,933.52,0.191
2022-02-10,Ivy,North,Consulting,40714.54,162.0,100.0,131667.5,9.46,72.5,5.7,1316.68,1536.22,0.388,0.68,104.31,17417.76,1880.0,10981.0,0.163,0.909,8.76,7.32,1391.99,0.182
2022-02-11,Grace,Central,Hardware,33992.39,153.0,139.0,124976.3,8.52,52.7,5.25,897.08,1336.53,0.159,1.02,105.92,10779.11,1738.0,3530.0,0.167,0.808,7.93,6.88,947.92,0.175
2022-02-12,Frank,South,Services,41556.41,174.0,100.0,37596.81,8.12,66.1,5.72,375.97,1753.0,0.328,0.77,103.83,13730.52,1696.0,3379.0,0.136,0.904,8.56,7.19,421.63,0.191
2022-02-13,Eve,Central,Services,41891.63,130.0,100.0,34253.04,9.16,61.7,5.09,342.53,2000.0,0.331,0.77,107.15,16656.6,2345.0,5893.0,0.14,0.838,8.53,7.78,377.76,0.189
2022-02-15,Jack,North,Software,33950.18,159.0,105.0,51313.02,8.18,63.3,4.81,490.84,1537.37,0.241,0.85,105.83,13323.57,2279.0,9963.0,0.139,0.825,8.18,7.59,480.87,0.178
2022-02-16,Diana,Central,Consulting,28302.84,80.0,100.0,119753.45,8.37,69.7,5.52,1197.53,2000.0,0.401,0.68,106.93,11274.94,1698.0,2587.0,0.142,0.808,8.29,7.69,1230.03,0.188
2022-02-17,Henry,South,Software,39894.1,114.0,100.0,43705.47,7.46,55.0,4.68,437.05,2000.0,0.22,0.85,105.0,17422.45,3035.0,9760.0,0.17,0.879,8.04,7.4,455.36,0.185
2022-02-21,Grace,South,Consulting,62669.59,278.0,154.0,211599.18,9.11,51.7,5.76,1377.92,1317.88,0.445,0.68,103.87,25999.56,6127.0,8256.0,0.171,0.942,8.62,7.83,1351.67,0.189
2022-02-25,Grace,South,Software,51076.29,184.0,106.0,49102.7,8.39,61.1,4.45,464.22,2000.0,0.28,0.85,106.37,19393.6,5160.0,1000.0,0.137,0.867,8.67,7.47,508.65,0.18
2022-02-26,Grace,Central,Consulting,42435.3,191.0,100.0,124832.84,8.66,57.7,4.57,1248.33,1432.09,0.341,0.68,108.72,13698.2,3244.0,9008.0,0.155,0.79,9.03,7.74,1240.74,0.18
2022-02-26,Eve,West,Hardware,46368.18,165.0,137.0,110530.73,8.81,52.9,4.89,803.98,1714.05,0.174,1.02,107.51,19552.99,4461.0,12827.0,0.164,0.873,7.71,8.11,787.09,0.183
2022-02-27,Grace,South,Hardware,37300.36,171.0,120.0,100382.56,8.88,54.9,4.92,836.39,1376.13,0.126,1.02,107.58,14684.34,1412.0,5477.0,0.158,0.814,8.17,7.4,800.25,0.182
2022-02-27,Jack,North,Software,38800.98,158.0,160.0,76724.2,8.32,67.6,4.75,479.27,1281.55,0.185,0.85,103.93,15617.81,3017.0,8952.0,0.191,0.819,8.16,8.48,476.03,0.188
2022-03-01,Ivy,South,Consulting,47267.85,204.0,182.0,217773.93,8.6,53.3,4.36,1194.52,1121.92,0.419,0.8,107.17,18666.56,2554.0,14779.0,0.207,0.848,8.83,7.55,1161.22,0.183
2022-03-02,Ivy,West,Support,52327.15,225.0,147.0,30856.98,8.49,59.3,5.75,210.12,1679.95,0.439,1.1,106.48,21768.0,3920.0,13377.0,0.139,0.849,7.92,7.52,217.06,0.179
2022-03-06,Jack,East,Hardware,35777.58,180.0,138.0,104896.99,8.03,52.7,4.73,761.47,1342.38,0.103,1.2,106.17,14647.45,2567.0,8173.0,0.148,0.784,8.52,7.19,788.03,0.172
2022-03-07,Diana,North,Services,45457.18,190.0,160.0,56401.79,8.14,65.6,4.63,353.55,1424.42,0.324,0.9,109.29,13460.12,3381.0,3763.0,0.168,0.903,8.61,7.71,370.0,0.19
2022-03-08,Charlie,South,Hardware,57261.37,198.0,174.0,148147.92,7.96,52.7,5.39,849.24,1926.8,0.151,1.2,105.53,22464.6,3361.0,15698.0,0.15,0.937,7.94,8.01,870.97,0.189
2022-03-11,Ivy,South,Services,47756.88,214.0,167.0,68826.51,9.43,68.6,5.11,413.07,1194.18,0.306,0.9,106.32,16770.61,2911.0,8053.0,0.187,0.929,8.73,7.66,406.98,0.195
2022-03-13,Alice,West,Software,55770.38,311.0,246.0,117042.42,8.55,56.0,4.99,475.55,1232.53,0.286,1.0,106.13,22465.68,5512.0,13363.0,0.145,0.857,8.58,8.03,498.94,0.182
2022-03-14,Diana,North,Software,41605.83,181.0,126.0,55871.88,7.33,52.1,4.29,442.75,1755.7,0.245,1.0,110.21,15453.45,2255.0,6381.0,0.131,0.827,8.56,7.3,453.49,0.197
2022-03-15,Bob,Central,Hardware,60837.57,268.0,230.0,185554.64,8.3,66.8,4.48,806.84,1648.23,0.179,1.2,107.51,26457.72,4727.0,16896.0,0.138,0.764,7.7,7.64,822.65,0.199
2022-03-17,Ivy,Central,Consulting,38842.44,171.0,115.0,133803.99,8.69,71.6,4.97,1163.85,1338.75,0.389,0.8,104.49,11571.78,1932.0,4918.0,0.17,0.877,8.64,7.59,1234.71,0.184
2022-03-18,Henry,South,Software,42335.21,156.0,118.0,50247.41,8.24,57.7,3.38,425.49,1486.66,0.242,1.0,107.15,14883.46,2443.0,2875.0,0.183,0.907,8.4,7.74,427.33,0.184
2022-03-18,Frank,West,Hardware,30948.4,141.0,108.0,92638.93,7.54,70.8,5.74,860.61,1751.3,0.127,1.2,105.08,13096.49,1362.0,4203.0,0.125,0.838,8.25,6.86,902.82,0.161
2022-03-20,Jack,East,Services,38425.04,178.0,117.0,43296.09,7.75,57.6,4.31,370.19,1810.59,0.302,0.9,107.09,14504.86,3783.0,6432.0,0.12,0.843,8.41,7.32,375.64,0.176
2022-03-21,Charlie,Central,Consulting,40086.21,218.0,126.0,153060.25,8.74,51.7,4.89,1215.62,1077.21,0.345,0.8,101.73,16846.42,2864.0,8971.0,0.171,0.89,8.1,7.44,1172.85,0.189
2022-03-25,Henry,Central,Consulting,44217.5,134.0,100.0,129250.16,7.25,33.5,5.1,1292.5,2000.0,0.337,0.8,104.35,15017.28,640.0,9416.0,0.152,0.825,8.02,8.28,1307.38,0.196
2022-03-25,Ivy,Central,Services,36025.06,145.0,100.0,37038.74,8.54,66.2,6.19,370.39,1778.54,0.279,0.9,100.15,13492.59,2417.0,6933.0,0.14,0.873,8.54,7.21,392.69,0.185
2022-03-25,Ivy,South,Support,45544.82,234.0,230.0,48143.27,8.65,53.8,3.84,209.21,970.22,0.495,1.1,109.79,16941.2,1209.0,7841.0,0.201,0.941,8.29,7.28,191.09,0.202
2022-03-26,Alice,Central,Services,48987.91,224.0,136.0,48956.19,8.64,68.7,4.8,359.49,1345.89,0.359,0.9,104.13,14902.6,3115.0,6290.0,0.163,0.921,8.32,7.41,347.9,0.194
2022-03-27,Frank,East,Services,38931.8,150.0,100.0,35865.37,7.93,70.3,5.5,358.65,1703.47,0.264,0.9,104.32,12545.25,1025.0,3742.0,0.152,0.842,8.63,7.24,381.33,0.176
2022-03-29,Ivy,West,Services,62098.7,312.0,255.0,97787.09,8.38,68.6,4.54,383.83,1108.59,0.365,0.9,108.02,20315.69,4175.0,18307.0,0.179,0.889,8.64,7.68,343.72,0.175
2022-03-31,Eve,South,Support,40545.64,189.0,145.0,29341.28,7.74,56.7,5.58,202.26,1358.61,0.514,1.1,104.85,13745.93,2395.0,7244.0,0.158,0.838,7.92,7.23,192.17,0.204
2022-04-01,Henry,South,Services,60965.47,227.0,168.0,62152.05,8.61,63.6,5.78,369.19,1701.43,0.324,0.9,103.33,22448.52,2387.0,10012.0,0.158,0.842,8.54,7.22,389.2,0.193
2022-04-01,Bob,North,Consulting,34387.66,146.0,100.0,122695.56,8.22,55.9,4.87,1226.96,1576.33,0.4,0.8,105.03,11026.82,516.0,4960.0,0.15,0.865,8.43,7.55,1287.2,0.179
2022-04-02,Grace,East,Support,39868.51,193.0,200.0,43786.36,9.45,50.8,3.95,219.36,1148.15,0.495,1.1,105.46,14149.9,2014.0,7768.0,0.18,0.867,8.54,7.68,239.2,0.179
2022-04-05,Charlie,South,Software,41472.86,211.0,129.0,60446.08,8.7,61.0,5.6,468.77,1467.51,0.225,1.0,107.18,17235.92,3092.0,9072.0,0.134,0.947,8.43,7.71,473.97,0.175
2022-04-06,Alice,South,Support,50631.71,274.0,234.0,46944.66,9.25,62.5,4.71,200.74,1111.15,0.546,1.1,104.49,19522.78,5195.0,12310.0,0.166,0.822,8.28,8.03,210.25,0.197
2022-04-07,Ivy,Central,Software,52633.23,212.0,135.0,60701.51,7.47,49.0,4.77,448.26,1923.81,0.254,1.0,102.24,19862.19,1370.0,10789.0,0.129,0.823,8.18,7.78,431.92,0.177
2022-04-10,Charlie,South,Support,49745.71,223.0,192.0,39398.94,9.16,66.5,5.1,205.25,1417.94,0.503,1.1,104.82,16245.44,1524.0,9496.0,0.157,0.914,8.42,7.94,196.29,0.194
2022-04-10,Henry,West,Support,51774.07,191.0,178.0,37578.72,8.65,60.9,4.87,211.64,1739.6,0.482,1.1,105.21,18048.92,3509.0,7683.0,0.156,0.887,8.37,6.9,190.18,0.187
2022-04-11,Alice,Central,Services,39249.84,177.0,125.0,46701.12,8.83,52.0,3.95,373.09,1520.54,0.336,0.9,107.64,16608.55,1817.0,12828.0,0.146,0.866,8.03,7.11,399.17,0.177
2022-04-11,Alice,West,Services,55890.7,248.0,169.0,61522.79,8.67,50.6,5.7,364.48,1561.27,0.296,0.9,104.49,18523.93,1180.0,6829.0,0.144,0.863,8.13,7.55,336.96,0.16
2022-04-12,Henry,Central,Software,25646.54,76.0,100.0,45794.45,8.09,71.8,5.3,457.94,2000.0,0.226,1.0,106.47,9971.62,1540.0,3923.0,0.137,0.949,8.57,7.31,439.96,0.187
2022-04-13,Eve,North,Support,31349.24,126.0,111.0,24051.84,8.66,71.3,5.15,216.66,1609.22,0.537,1.1,105.16,10622.73,2125.0,5287.0,0.154,0.811,8.63,8.22,196.15,0.185
2022-04-17,Ivy,West,Services,54105.56,262.0,171.0,62793.1,8.46,56.8,5.34,367.58,1323.61,0.338,0.9,108.69,18353.2,3628.0,7499.0,0.156,0.966,8.0,8.07,374.31,0.187
2022-04-17,Frank,East,Services,35665.39,181.0,176.0,64527.59,7.66,57.0,4.19,366.84,968.72,0.322,0.9,106.95,13435.68,2088.0,7122.0,0.203,0.884,8.55,7.51,366.07,0.182
2022-04-18,Diana,East,Consulting,47398.03,199.0,100.0,124562.3,8.41,61.1,5.11,1245.62,1623.91,0.395,0.8,104.88,15093.09,1394.0,7098.0,0.146,0.907,8.64,7.73,1197.95,0.189
2022-04-21,Charlie,North,Services,42434.35,223.0,168.0,62973.45,8.57,49.7,4.47,373.85,1071.69,0.344,0.9,105.52,13860.22,2027.0,4908.0,0.177,0.846,8.2,7.37,334.03,0.189
2022-04-23,Grace,West,Software,43531.51,197.0,173.0,79648.14,8.53,55.1,5.37,459.28,1288.16,0.178,1.0,105.38,16637.63,2753.0,4144.0,0.172,0.946,8.45,7.22,483.44,0.179
2022-04-25,Diana,West,Consulting,54818.64,166.0,100.0,120554.89,8.4,58.2,4.87,1205.55,2000.0,0.368,0.8,104.4,23691.0,5439.0,8573.0,0.151,0.873,8.58,8.04,1229.16,0.195
2022-04-27,Bob,West,Consulting,35886.6,144.0,100.0,135044.67,8.39,72.7,5.39,1350.45,1452.28,0.348,0.8,104.54,14948.41,3265.0,8426.0,0.172,0.836,8.72,7.95,1346.2,0.18
2022-04-29,Ivy,East,Services,41199.23,237.0,162.0,56411.49,8.84,52.4,3.74,348.56,1017.49,0.387,0.9,106.75,13714.62,2408.0,9666.0,0.171,0.901,8.27,7.63,375.72,0.172
2022-04-30,Henry,East,Services,40444.82,123.0,100.0,33467.97,8.46,55.4,4.56,334.68,2000.0,0.323,0.9,105.95,16987.22,3284.0,8923.0,0.15,0.866,8.53,6.91,322.92,0.165
2022-05-01,Diana,South,Support,42958.49,141.0,127.0,26027.65,8.31,74.3,4.43,204.7,2000.0,0.528,1.1,108.97,14367.21,1608.0,1178.0,0.148,0.878,8.37,7.74,195.33,0.186
2022-05-01,Eve,West,Services,33493.78,172.0,112.0,39411.64,8.24,48.9,5.55,351.64,1260.36,0.381,0.9,105.5,13719.56,2756.0,10150.0,0.154,0.825,7.86,7.62,305.91,0.194
2022-05-01,Jack,West,Hardware,40138.77,165.0,122.0,99186.51,7.54,56.3,6.1,813.06,2000.0,0.097,1.2,110.18,14030.95,2068.0,10402.0,0.114,0.812,7.82,8.48,846.87,0.169
2022-05-03,Jack,Central,Hardware,48552.85,180.0,190.0,166446.03,8.9,42.9,3.59,877.53,1623.21,0.209,1.2,109.06,21094.7,2800.0,12507.0,0.166,0.947,8.55,8.22,910.22,0.181
2022-05-04,Diana,Central,Consulting,34574.08,146.0,100.0,112960.26,7.98,55.8,5.29,1129.6,1955.9,0.371,0.8,106.75,11537.29,1552.0,5831.0,0.121,0.877,8.5,6.88,1157.73,0.188
2022-05-05,Henry,Central,Services,35127.71,112.0,100.0,37854.24,7.97,68.7,5.42,378.54,2000.0,0.336,0.9,102.9,12359.77,2950.0,4432.0,0.148,0.812,8.83,6.83,344.04,0.194
2022-05-07,Jack,Central,Services,49939.51,220.0,111.0,39100.25,8.73,67.8,4.45,353.08,1615.4,0.339,0.9,106.53,17619.19,3434.0,6273.0,0.141,0.98,7.78,7.71,344.79,0.204
2022-05-09,Bob,West,Support,53038.68,234.0,215.0,42230.81,8.69,64.1,4.64,196.06,1367.96,0.49,1.1,104.52,15915.44,900.0,9107.0,0.166,0.97,8.13,7.37,195.41,0.189
2022-05-10,Bob,East,Software,35669.48,177.0,179.0,82460.25,7.96,56.5,4.33,461.02,1043.49,0.204,1.0,107.16,14261.49,2390.0,8496.0,0.193,0.847,8.78,6.94,475.61,0.188
2022-05-10,Eve,Central,Services,55388.17,264.0,139.0,50196.86,8.28,67.5,6.12,361.37,1443.29,0.279,0.9,107.07,17300.96,4143.0,8640.0,0.145,0.898,8.2,8.03,345.55,0.193
2022-05-14,Ivy,North,Consulting,43431.09,214.0,150.0,183051.65,9.23,67.4,4.43,1218.84,1193.88,0.38,0.8,103.01,16447.24,3812.0,11549.0,0.17,0.939,8.82,7.52,1268.26,0.191
2022-05-19,Diana,South,Services,45924.44,129.0,100.0,35227.76,8.89,62.8,5.0,352.28,2000.0,0.327,0.9,105.8,14921.53,1812.0,6733.0,0.137,0.916,8.5,7.99,397.48,0.188
2022-05-23,Jack,North,Services,34320.07,155.0,103.0,34959.15,7.88,65.4,4.91,339.42,1435.32,0.378,0.9,100.59,10182.29,2688.0,7630.0,0.154,0.828,8.85,7.05,343.34,0.181
2022-05-25,Alice,South,Hardware,46189.78,219.0,205.0,185232.48,7.8,48.2,5.98,902.73,1383.12,0.077,1.2,104.86,18318.37,1679.0,11155.0,0.152,0.86,8.29,7.56,842.41,0.192
2022-05-29,Grace,East,Software,42270.27,199.0,170.0,78240.69,8.38,38.8,4.28,461.34,1170.46,0.23,1.0,105.83,17358.97,1293.0,6712.0,0.182,0.818,8.73,7.75,442.35,0.177
2022-05-30,Diana,East,Consulting,47335.58,165.0,121.0,156420.42,8.09,66.9,4.95,1290.18,1614.56,0.426,0.8,106.61,18559.48,3491.0,9150.0,0.178,0.796,8.75,6.84,1220.37,0.193
2022-05-31,Alice,South,Hardware,61805.97,297.0,206.0,167898.71,8.51,49.0,4.38,815.64,1428.75,0.22,1.2,105.42,25180.57,4271.0,8425.0,0.145,0.886,8.19,7.52,817.23,0.198
2022-06-02,Eve,South,Consulting,49682.36,196.0,126.0,155197.24,8.34,50.9,4.65,1235.9,1674.3,0.358,0.84,105.67,16700.82,1755.0,5888.0,0.151,0.937,8.02,7.4,1287.64,0.191
2022-06-02,Jack,East,Support,51192.27,183.0,145.0,32034.57,7.72,62.2,6.24,220.7,2000.0,0.493,1.16,102.84,17402.31,3111.0,2862.0,0.129,0.905,8.83,7.73,206.15,0.181
2022-06-04,Alice,East,Services,53440.69,316.0,224.0,79493.01,9.26,53.2,5.09,355.28,1111.92,0.371,0.95,105.05,19027.28,2098.0,13470.0,0.152,0.919,8.42,7.71,345.0,0.181
2022-06-04,Jack,West,Software,41273.42,213.0,156.0,75289.11,8.73,57.1,4.69,483.37,1202.06,0.252,1.05,107.09,16781.31,2279.0,7940.0,0.161,0.825,8.35,6.79,518.94,0.18
2022-06-06,Eve,South,Services,36286.07,150.0,124.0,46055.98,8.55,57.2,3.97,372.87,1479.54,0.345,0.95,105.6,12549.96,1450.0,5234.0,0.163,0.881,8.04,8.0,395.71,0.187
2022-06-07,Jack,South,Consulting,37189.66,128.0,100.0,122462.47,7.71,65.1,5.8,1224.62,2000.0,0.368,0.84,103.73,12822.71,1491.0,5186.0,0.132,0.784,8.41,7.9,1213.49,0.175
2022-06-09,Grace,North,Software,43384.37,173.0,124.0,60414.63,9.1,47.1,4.92,488.31,1636.07,0.259,1.05,105.6,18297.36,2537.0,14519.0,0.153,0.856,8.81,8.14,450.73,0.175
2022-06-09,Bob,South,Hardware,50897.76,192.0,161.0,130044.69,7.88,45.8,5.14,809.27,1944.07,0.064,1.26,104.44,18962.07,3681.0,9832.0,0.136,0.906,8.14,7.21,874.8,0.178
2022-06-13,Diana,North,Software,54069.92,224.0,186.0,83413.81,7.91,56.0,4.93,449.45,1664.22,0.221,1.05,106.3,22645.93,1271.0,9203.0,0.145,0.738,8.63,7.77,442.95,0.205
2022-06-14,Grace,North,Consulting,53989.14,353.0,296.0,370318.48,9.56,56.8,4.3,1251.66,821.81,0.377,0.84,108.45,16794.8,3228.0,3902.0,0.186,0.884,8.55,7.27,1317.23,0.183
2022-06-16,Eve,Central,Services,38750.56,164.0,129.0,45116.01,7.51,58.0,4.7,350.21,1605.7,0.325,0.95,107.15,16348.49,2314.0,9835.0,0.147,0.71,8.65,8.25,345.21,0.183
2022-06-16,Eve,East,Hardware,57441.93,310.0,278.0,231309.35,8.41,57.6,5.52,831.08,1203.03,0.127,1.26,104.5,18530.51,2281.0,7531.0,0.154,0.84,8.42,7.5,840.42,0.213
2022-06-16,Diana,North,Hardware,50039.83,214.0,156.0,130184.64,8.04,51.9,5.03,832.75,2000.0,0.115,1.26,104.95,18370.35,3583.0,14217.0,0.111,0.87,8.41,7.79,816.39,0.174
2022-06-16,Eve,North,Hardware,39196.19,202.0,196.0,165615.74,9.22,36.7,4.85,843.97,1199.59,0.147,1.26,107.31,14741.99,1351.0,6464.0,0.162,0.878,8.56,7.22,900.77,0.2
2022-06-19,Diana,South,Software,46518.97,152.0,100.0,48836.17,8.19,59.2,5.08,488.36,2000.0,0.246,1.05,103.98,14456.51,1242.0,5357.0,0.136,0.88,8.46,7.74,469.53,0.195
2022-06-20,Frank,Central,Consulting,53586.79,181.0,120.0,151868.35,7.62,60.4,5.36,1260.8,2000.0,0.357,0.84,105.88,22179.45,2669.0,8154.0,0.141,0.956,8.38,7.67,1305.93,0.193
2022-06-23,Diana,West,Hardware,50368.36,247.0,237.0,207727.94,8.47,49.9,4.3,876.32,1327.65,0.167,1.26,107.55,17374.41,2661.0,11730.0,0.154,0.826,7.99,6.88,860.93,0.188
2022-06-26,Alice,West,Support,58693.05,358.0,367.0,78806.54,8.77,54.2,4.19,214.48,1022.96,0.52,1.16,109.52,21886.14,1297.0,12350.0,0.16,0.913,8.55,7.79,213.47,0.182
2022-06-27,Ivy,North,Consulting,53604.9,239.0,132.0,162491.31,8.79,62.7,3.99,1231.11,1260.24,0.453,0.84,104.95,16978.87,2983.0,6684.0,0.178,0.938,8.99,7.03,1213.74,0.185
2022-06-27,Jack,North,Services,43210.08,177.0,114.0,42896.62,8.06,62.8,5.26,375.02,1859.09,0.341,0.95,104.36,18174.69,2231.0,7115.0,0.131,0.8,8.07,7.43,377.06,0.186
2022-06-27,Alice,West,Support,49345.64,223.0,176.0,40474.33,8.82,52.8,4.5,229.74,1316.98,0.544,1.16,108.98,15096.39,1827.0,6599.0,0.168,0.828,8.49,7.38,273.94,0.183
2022-06-28,Henry,East,Support,35927.04,190.0,158.0,35349.8,8.04,39.1,4.87,224.25,1284.5,0.484,1.16,106.19,14925.16,2385.0,10332.0,0.147,0.919,8.41,7.69,235.38,0.179
2022-06-30,Eve,North,Support,41632.57,199.0,172.0,33725.89,9.07,69.5,4.95,195.97,1480.79,0.522,1.16,111.53,14408.8,1296.0,4863.0,0.141,0.945,7.91,7.17,214.72,0.19
2022-07-03,Henry,North,Software,54020.44,219.0,185.0,86621.13,8.22,66.3,4.85,467.45,1791.44,0.211,1.05,109.06,18542.9,1326.0,8271.0,0.138,0.801,8.22,7.44,495.27,0.181
2022-07-12,Alice,West,Services,58652.52,273.0,213.0,82352.56,9.08,51.6,4.55,385.76,1450.97,0.357,0.95,108.32,21249.68,2514.0,4591.0,0.148,0.892,9.25,6.78,364.88,0.18
2022-07-14,Henry,West,Hardware,53685.66,231.0,214.0,163547.71,8.27,67.0,4.67,765.75,1583.06,0.131,1.26,103.36,20657.09,2629.0,5080.0,0.147,0.805,8.24,7.49,779.67,0.186
2022-07-14,Eve,South,Hardware,35030.29,162.0,149.0,126198.45,8.01,50.7,4.33,847.33,1339.8,0.171,1.26,108.08,13964.24,1319.0,4434.0,0.161,0.823,8.15,7.63,807.94,0.184
2022-07-15,Frank,North,Consulting,50254.71,226.0,160.0,199129.5,8.1,59.5,5.47,1242.15,1516.09,0.273,0.84,107.68,17404.9,2350.0,12717.0,0.147,0.944,8.25,7.06,1224.14,0.179
2022-07-18,Ivy,Central,Services,43363.82,198.0,117.0,43633.45,8.81,62.1,4.95,371.77,1538.85,0.348,0.95,104.93,16206.02,2104.0,10925.0,0.142,0.833,8.28,7.07,339.82,0.187
2022-07-20,Alice,East,Services,48877.09,244.0,173.0,63461.37,9.15,54.9,4.91,367.33,1361.87,0.346,0.95,106.57,18653.16,2738.0,7280.0,0.147,0.82,8.57,7.79,351.19,0.157
2022-07-22,Eve,West,Hardware,52118.74,245.0,228.0,188469.26,7.72,47.4,4.43,827.56,1567.35,0.183,1.26,106.26,15394.96,2176.0,1116.0,0.136,0.857,7.89,7.76,807.52,0.193
2022-07-22,Diana,Central,Consulting,43340.63,130.0,100.0,124438.95,8.07,58.0,4.28,1244.39,2000.0,0.397,0.84,109.81,18155.91,760.0,4099.0,0.152,0.929,8.93,7.73,1214.16,0.171
2022-07-25,Henry,North,Services,32048.32,131.0,103.0,37296.6,8.03,68.7,4.08,360.65,1476.94,0.331,0.95,107.95,13755.11,1498.0,6738.0,0.166,0.88,8.68,7.66,350.53,0.181
2022-07-27,Ivy,East,Consulting,46908.41,195.0,110.0,123244.61,8.31,54.3,4.3,1125.24,1901.44,0.402,0.84,107.66,16502.91,2332.0,9402.0,0.126,0.887,8.22,8.57,1160.99,0.178
2022-07-28,Bob,North,Support,53371.9,298.0,308.0,65283.27,8.32,59.7,3.89,211.97,1155.83,0.505,1.16,107.21,20458.3,3479.0,9651.0,0.155,0.85,8.23,7.7,200.55,0.188
2022-07-29,Eve,East,Hardware,36666.05,201.0,160.0,131015.96,7.47,47.4,5.26,819.78,1520.63,0.143,1.26,102.14,15872.18,2173.0,7760.0,0.12,0.822,8.06,7.87,822.19,0.177
2022-07-29,Grace,West,Services,46786.64,241.0,197.0,81070.95,8.26,48.4,5.4,411.75,1382.51,0.338,0.95,107.01,15424.74,1365.0,12029.0,0.14,0.882,8.47,6.86,407.29,0.171
